TERYT gminy,gmina,powiat,województwo,Liczba osób przypisanych do gminy wg adresu zameldowania na pobyt stały,Liczba osób przypisanych do gminy wg adresu zamieszkania (dopisanych na wniosek)
2216042,STARY TARG,SZTUMSKI,POMORSKIE,25,
2216054,SZTUM,SZTUMSKI,POMORSKIE,79,2
2216055,SZTUM,SZTUMSKI,POMORSKIE,66,2
2261011,GDAŃSK,GDAŃSK,POMORSKIE,5158,244
2262011,GDYNIA,GDYNIA,POMORSKIE,3170,156
2263011,SŁUPSK,SŁUPSK,POMORSKIE,1020,16
2264011,SOPOT,SOPOT,POMORSKIE,715,57
2401011,BĘDZIN,BĘDZIŃSKI,ŚLĄSKIE,492,13
2401021,CZELADŹ,BĘDZIŃSKI,ŚLĄSKIE,318,18
2401031,WOJKOWICE,BĘDZIŃSKI,ŚLĄSKIE,66,4
2401042,BOBROWNIKI,BĘDZIŃSKI,ŚLĄSKIE,121,2
2401052,MIERZĘCICE,BĘDZIŃSKI,ŚLĄSKIE,71,1
2401062,PSARY,BĘDZIŃSKI,ŚLĄSKIE,112,5
2401074,SIEWIERZ,BĘDZIŃSKI,ŚLĄSKIE,50,2
2401075,SIEWIERZ,BĘDZIŃSKI,ŚLĄSKIE,36,
2401081,SŁAWKÓW,BĘDZIŃSKI,ŚLĄSKIE,60,4
2402011,SZCZYRK,BIELSKI,ŚLĄSKIE,53,1
2402022,BESTWINA,BIELSKI,ŚLĄSKIE,78,
2402032,BUCZKOWICE,BIELSKI,ŚLĄSKIE,107,3
2402044,CZECHOWICE-DZIEDZICE,BIELSKI,ŚLĄSKIE,268,9
2402045,CZECHOWICE-DZIEDZICE,BIELSKI,ŚLĄSKIE,57,4
2402052,JASIENICA,BIELSKI,ŚLĄSKIE,156,1
2402062,JAWORZE,BIELSKI,ŚLĄSKIE,70,1
2402072,KOZY,BIELSKI,ŚLĄSKIE,101,2
2402082,PORĄBKA,BIELSKI,ŚLĄSKIE,143,3
2402094,WILAMOWICE,BIELSKI,ŚLĄSKIE,34,
2402095,WILAMOWICE,BIELSKI,ŚLĄSKIE,132,
2402102,WILKOWICE,BIELSKI,ŚLĄSKIE,109,5
2403011,CIESZYN,CIESZYŃSKI,ŚLĄSKIE,290,22
2403021,USTROŃ,CIESZYŃSKI,ŚLĄSKIE,177,9
2403031,WISŁA,CIESZYŃSKI,ŚLĄSKIE,116,3
2403042,BRENNA,CIESZYŃSKI,ŚLĄSKIE,85,7
2403052,CHYBIE,CIESZYŃSKI,ŚLĄSKIE,58,1
2403062,DĘBOWIEC,CIESZYŃSKI,ŚLĄSKIE,21,2
2403072,GOLESZÓW,CIESZYŃSKI,ŚLĄSKIE,124,
2403082,HAŻLACH,CIESZYŃSKI,ŚLĄSKIE,53,4
2403092,ISTEBNA,CIESZYŃSKI,ŚLĄSKIE,93,7
2403104,SKOCZÓW,CIESZYŃSKI,ŚLĄSKIE,94,3
2403105,SKOCZÓW,CIESZYŃSKI,ŚLĄSKIE,82,3
2403114,STRUMIEŃ,CIESZYŃSKI,ŚLĄSKIE,30,1
2403115,STRUMIEŃ,CIESZYŃSKI,ŚLĄSKIE,60,2
2403122,ZEBRZYDOWICE,CIESZYŃSKI,ŚLĄSKIE,110,1
2404014,BLACHOWNIA,CZĘSTOCHOWSKI,ŚLĄSKIE,96,6
2404015,BLACHOWNIA,CZĘSTOCHOWSKI,ŚLĄSKIE,18,4
2404022,DĄBROWA ZIELONA,CZĘSTOCHOWSKI,ŚLĄSKIE,24,1
2404032,JANÓW,CZĘSTOCHOWSKI,ŚLĄSKIE,50,1
2404042,KAMIENICA POLSKA,CZĘSTOCHOWSKI,ŚLĄSKIE,47,3
2404052,KŁOMNICE,CZĘSTOCHOWSKI,ŚLĄSKIE,78,1
2404064,KONIECPOL,CZĘSTOCHOWSKI,ŚLĄSKIE,51,1
2404065,KONIECPOL,CZĘSTOCHOWSKI,ŚLĄSKIE,11,1
2404072,KONOPISKA,CZĘSTOCHOWSKI,ŚLĄSKIE,76,1
2404082,KRUSZYNA,CZĘSTOCHOWSKI,ŚLĄSKIE,26,6
2404092,LELÓW,CZĘSTOCHOWSKI,ŚLĄSKIE,31,2
2404102,MSTÓW,CZĘSTOCHOWSKI,ŚLĄSKIE,81,1
2404112,MYKANÓW,CZĘSTOCHOWSKI,ŚLĄSKIE,106,4
2404124,OLSZTYN,CZĘSTOCHOWSKI,ŚLĄSKIE,29,3
2404125,OLSZTYN,CZĘSTOCHOWSKI,ŚLĄSKIE,36,2
2404132,POCZESNA,CZĘSTOCHOWSKI,ŚLĄSKIE,74,
2404142,PRZYRÓW,CZĘSTOCHOWSKI,ŚLĄSKIE,25,
2404152,RĘDZINY,CZĘSTOCHOWSKI,ŚLĄSKIE,60,2
2404162,STARCZA,CZĘSTOCHOWSKI,ŚLĄSKIE,12,1
2405011,KNURÓW,GLIWICKI,ŚLĄSKIE,363,3
2405021,PYSKOWICE,GLIWICKI,ŚLĄSKIE,146,7
2405032,GIERAŁTOWICE,GLIWICKI,ŚLĄSKIE,80,1
2405042,PILCHOWICE,GLIWICKI,ŚLĄSKIE,64,3
2405052,RUDZINIEC,GLIWICKI,ŚLĄSKIE,56,7
2405064,SOŚNICOWICE,GLIWICKI,ŚLĄSKIE,22,1
2405065,SOŚNICOWICE,GLIWICKI,ŚLĄSKIE,62,
2405074,TOSZEK,GLIWICKI,ŚLĄSKIE,27,1
2405075,TOSZEK,GLIWICKI,ŚLĄSKIE,23,
2405082,WIELOWIEŚ,GLIWICKI,ŚLĄSKIE,18,
2406014,KŁOBUCK,KŁOBUCKI,ŚLĄSKIE,97,4
2406015,KŁOBUCK,KŁOBUCKI,ŚLĄSKIE,36,3
2406024,KRZEPICE,KŁOBUCKI,ŚLĄSKIE,37,2
2406025,KRZEPICE,KŁOBUCKI,ŚLĄSKIE,23,
2406032,LIPIE,KŁOBUCKI,ŚLĄSKIE,50,
2406042,MIEDŹNO,KŁOBUCKI,ŚLĄSKIE,67,1
2406052,OPATÓW,KŁOBUCKI,ŚLĄSKIE,47,1
2406062,PANKI,KŁOBUCKI,ŚLĄSKIE,25,
2406072,POPÓW,KŁOBUCKI,ŚLĄSKIE,37,3
2406082,PRZYSTAJŃ,KŁOBUCKI,ŚLĄSKIE,37,
2406092,WRĘCZYCA WIELKA,KŁOBUCKI,ŚLĄSKIE,159,2
2407011,LUBLINIEC,LUBLINIECKI,ŚLĄSKIE,202,1
2407022,BORONÓW,LUBLINIECKI,ŚLĄSKIE,15,
2407032,CIASNA,LUBLINIECKI,ŚLĄSKIE,34,1
2407042,HERBY,LUBLINIECKI,ŚLĄSKIE,59,1
2407052,KOCHANOWICE,LUBLINIECKI,ŚLĄSKIE,38,
2407062,KOSZĘCIN,LUBLINIECKI,ŚLĄSKIE,75,2
2407072,PAWONKÓW,LUBLINIECKI,ŚLĄSKIE,20,1
2407084,WOŹNIKI,LUBLINIECKI,ŚLĄSKIE,28,4
2407085,WOŹNIKI,LUBLINIECKI,ŚLĄSKIE,33,1
2408011,ŁAZISKA GÓRNE,MIKOŁOWSKI,ŚLĄSKIE,174,11
2408021,MIKOŁÓW,MIKOŁOWSKI,ŚLĄSKIE,330,8
2408031,ORZESZE,MIKOŁOWSKI,ŚLĄSKIE,147,5
2408042,ORNONTOWICE,MIKOŁOWSKI,ŚLĄSKIE,34,2
2408052,WYRY,MIKOŁOWSKI,ŚLĄSKIE,78,
2409011,MYSZKÓW,MYSZKOWSKI,ŚLĄSKIE,261,6
2409024,KOZIEGŁOWY,MYSZKOWSKI,ŚLĄSKIE,19,2
2409025,KOZIEGŁOWY,MYSZKOWSKI,ŚLĄSKIE,60,3
2409032,NIEGOWA,MYSZKOWSKI,ŚLĄSKIE,33,2
2409042,PORAJ,MYSZKOWSKI,ŚLĄSKIE,92,3
2409054,ŻARKI,MYSZKOWSKI,ŚLĄSKIE,38,8
2409055,ŻARKI,MYSZKOWSKI,ŚLĄSKIE,24,3
2410012,GOCZAŁKOWICE-ZDRÓJ,PSZCZYŃSKI,ŚLĄSKIE,62,2
2410022,KOBIÓR,PSZCZYŃSKI,ŚLĄSKIE,52,2
2410032,MIEDŹNA,PSZCZYŃSKI,ŚLĄSKIE,117,2
2410042,PAWŁOWICE,PSZCZYŃSKI,ŚLĄSKIE,157,1
2410054,PSZCZYNA,PSZCZYŃSKI,ŚLĄSKIE,191,7
2410055,PSZCZYNA,PSZCZYŃSKI,ŚLĄSKIE,165,2
2410062,SUSZEC,PSZCZYŃSKI,ŚLĄSKIE,75,3
2411011,RACIBÓRZ,RACIBORSKI,ŚLĄSKIE,550,6
2411022,KORNOWAC,RACIBORSKI,ŚLĄSKIE,33,
2411034,KRZANOWICE,RACIBORSKI,ŚLĄSKIE,11,
2411035,KRZANOWICE,RACIBORSKI,ŚLĄSKIE,12,
2411042,KRZYŻANOWICE,RACIBORSKI,ŚLĄSKIE,31,2
2411054,KUŹNIA RACIBORSKA,RACIBORSKI,ŚLĄSKIE,38,1
2411055,KUŹNIA RACIBORSKA,RACIBORSKI,ŚLĄSKIE,18,
2411062,NĘDZA,RACIBORSKI,ŚLĄSKIE,32,1
2411072,PIETROWICE WIELKIE,RACIBORSKI,ŚLĄSKIE,44,
2411082,RUDNIK,RACIBORSKI,ŚLĄSKIE,34,
2412014,CZERWIONKA-LESZCZYNY,RYBNICKI,ŚLĄSKIE,164,2
2412015,CZERWIONKA-LESZCZYNY,RYBNICKI,ŚLĄSKIE,71,4
2412022,GASZOWICE,RYBNICKI,ŚLĄSKIE,79,1
2412032,JEJKOWICE,RYBNICKI,ŚLĄSKIE,44,
2412042,LYSKI,RYBNICKI,ŚLĄSKIE,66,2
2412052,ŚWIERKLANY,RYBNICKI,ŚLĄSKIE,119,1
2413011,KALETY,TARNOGÓRSKI,ŚLĄSKIE,46,4
2413021,MIASTECZKO ŚLĄSKIE,TARNOGÓRSKI,ŚLĄSKIE,34,5
2413031,RADZIONKÓW,TARNOGÓRSKI,ŚLĄSKIE,159,2
2413041,TARNOWSKIE GÓRY,TARNOGÓRSKI,ŚLĄSKIE,472,7
2413052,KRUPSKI MŁYN,TARNOGÓRSKI,ŚLĄSKIE,28,2
2413062,OŻAROWICE,TARNOGÓRSKI,ŚLĄSKIE,50,1
2413072,ŚWIERKLANIEC,TARNOGÓRSKI,ŚLĄSKIE,107,3
2413082,TWORÓG,TARNOGÓRSKI,ŚLĄSKIE,52,2
2413092,ZBROSŁAWICE,TARNOGÓRSKI,ŚLĄSKIE,80,3
2414011,BIERUŃ,BIERUŃSKO-LĘDZIŃSKI,ŚLĄSKIE,135,6
2414021,IMIELIN,BIERUŃSKO-LĘDZIŃSKI,ŚLĄSKIE,86,4
2414031,LĘDZINY,BIERUŃSKO-LĘDZIŃSKI,ŚLĄSKIE,132,7
2414042,BOJSZOWY,BIERUŃSKO-LĘDZIŃSKI,ŚLĄSKIE,67,1
2414052,CHEŁM ŚLĄSKI,BIERUŃSKO-LĘDZIŃSKI,ŚLĄSKIE,46,3
2415011,PSZÓW,WODZISŁAWSKI,ŚLĄSKIE,84,2
2415021,RADLIN,WODZISŁAWSKI,ŚLĄSKIE,131,
2415031,RYDUŁTOWY,WODZISŁAWSKI,ŚLĄSKIE,160,6
2415041,WODZISŁAW ŚLĄSKI,WODZISŁAWSKI,ŚLĄSKIE,355,11
2415052,GODÓW,WODZISŁAWSKI,ŚLĄSKIE,80,
2415062,GORZYCE,WODZISŁAWSKI,ŚLĄSKIE,125,2
2415072,LUBOMIA,WODZISŁAWSKI,ŚLĄSKIE,25,
2415082,MARKLOWICE,WODZISŁAWSKI,ŚLĄSKIE,45,
2415092,MSZANA,WODZISŁAWSKI,ŚLĄSKIE,53,1
2416011,PORĘBA,ZAWIERCIAŃSKI,ŚLĄSKIE,51,3
2416021,ZAWIERCIE,ZAWIERCIAŃSKI,ŚLĄSKIE,377,9
2416032,IRZĄDZE,ZAWIERCIAŃSKI,ŚLĄSKIE,19,1
2416042,KROCZYCE,ZAWIERCIAŃSKI,ŚLĄSKIE,57,
2416054,ŁAZY,ZAWIERCIAŃSKI,ŚLĄSKIE,47,1
2416055,ŁAZY,ZAWIERCIAŃSKI,ŚLĄSKIE,68,2
2416064,OGRODZIENIEC,ZAWIERCIAŃSKI,ŚLĄSKIE,30,1
2416065,OGRODZIENIEC,ZAWIERCIAŃSKI,ŚLĄSKIE,29,
2416074,PILICA,ZAWIERCIAŃSKI,ŚLĄSKIE,9,
2416075,PILICA,ZAWIERCIAŃSKI,ŚLĄSKIE,36,
2416084,SZCZEKOCINY,ZAWIERCIAŃSKI,ŚLĄSKIE,49,2
2416085,SZCZEKOCINY,ZAWIERCIAŃSKI,ŚLĄSKIE,27,
2416094,WŁODOWICE,ZAWIERCIAŃSKI,ŚLĄSKIE,11,
2416095,WŁODOWICE,ZAWIERCIAŃSKI,ŚLĄSKIE,28,
2416102,ŻARNOWIEC,ZAWIERCIAŃSKI,ŚLĄSKIE,18,9
2417011,ŻYWIEC,ŻYWIECKI,ŚLĄSKIE,270,4
2417022,CZERNICHÓW,ŻYWIECKI,ŚLĄSKIE,70,7
2417032,GILOWICE,ŻYWIECKI,ŚLĄSKIE,56,1
2417042,JELEŚNIA,ŻYWIECKI,ŚLĄSKIE,114,4
2417052,KOSZARAWA,ŻYWIECKI,ŚLĄSKIE,71,8
2417062,LIPOWA,ŻYWIECKI,ŚLĄSKIE,92,1
2417072,ŁĘKAWICA,ŻYWIECKI,ŚLĄSKIE,43,2
2417082,ŁODYGOWICE,ŻYWIECKI,ŚLĄSKIE,100,
2417092,MILÓWKA,ŻYWIECKI,ŚLĄSKIE,74,4
2417102,RADZIECHOWY-WIEPRZ,ŻYWIECKI,ŚLĄSKIE,81,
2417112,RAJCZA,ŻYWIECKI,ŚLĄSKIE,91,4
2417122,ŚLEMIEŃ,ŻYWIECKI,ŚLĄSKIE,40,4
2417132,ŚWINNA,ŻYWIECKI,ŚLĄSKIE,47,6
2417142,UJSOŁY,ŻYWIECKI,ŚLĄSKIE,32,6
2417152,WĘGIERSKA GÓRKA,ŻYWIECKI,ŚLĄSKIE,109,
2461011,BIELSKO-BIAŁA,BIELSKO-BIAŁA,ŚLĄSKIE,1533,89
2462011,BYTOM,BYTOM,ŚLĄSKIE,1159,22
2463011,CHORZÓW,CHORZÓW,ŚLĄSKIE,743,24
2464011,CZĘSTOCHOWA,CZĘSTOCHOWA,ŚLĄSKIE,1692,119
2465011,DĄBROWA GÓRNICZA,DĄBROWA GÓRNICZA,ŚLĄSKIE,1112,19
2466011,GLIWICE,GLIWICE,ŚLĄSKIE,1716,51
2467011,JASTRZĘBIE-ZDRÓJ,JASTRZĘBIE-ZDRÓJ,ŚLĄSKIE,796,9
2468011,JAWORZNO,JAWORZNO,ŚLĄSKIE,923,17
2469011,KATOWICE,KATOWICE,ŚLĄSKIE,3026,61
2470011,MYSŁOWICE,MYSŁOWICE,ŚLĄSKIE,662,22
2471011,PIEKARY ŚLĄSKIE,PIEKARY ŚLĄSKIE,ŚLĄSKIE,379,2
2472011,RUDA ŚLĄSKA,RUDA ŚLĄSKA,ŚLĄSKIE,943,10
2473011,RYBNIK,RYBNIK,ŚLĄSKIE,1170,18
2474011,SIEMIANOWICE ŚLĄSKIE,SIEMIANOWICE ŚLĄSKIE,ŚLĄSKIE,585,6
2475011,SOSNOWIEC,SOSNOWIEC,ŚLĄSKIE,1900,55
2476011,ŚWIĘTOCHŁOWICE,ŚWIĘTOCHŁOWICE,ŚLĄSKIE,363,6
2477011,TYCHY,TYCHY,ŚLĄSKIE,1252,32
2478011,ZABRZE,ZABRZE,ŚLĄSKIE,1321,27
2479011,ŻORY,ŻORY,ŚLĄSKIE,498,12
2601014,BUSKO-ZDRÓJ,BUSKI,ŚWIĘTOKRZYSKIE,167,1
2601015,BUSKO-ZDRÓJ,BUSKI,ŚWIĘTOKRZYSKIE,104,1
2601022,GNOJNO,BUSKI,ŚWIĘTOKRZYSKIE,11,1
2601034,NOWY KORCZYN,BUSKI,ŚWIĘTOKRZYSKIE,10,2
2601035,NOWY KORCZYN,BUSKI,ŚWIĘTOKRZYSKIE,34,3
2601044,PACANÓW,BUSKI,ŚWIĘTOKRZYSKIE,12,2
2601045,PACANÓW,BUSKI,ŚWIĘTOKRZYSKIE,22,4
2601052,SOLEC-ZDRÓJ,BUSKI,ŚWIĘTOKRZYSKIE,19,
2601064,STOPNICA,BUSKI,ŚWIĘTOKRZYSKIE,12,2
2601065,STOPNICA,BUSKI,ŚWIĘTOKRZYSKIE,20,2
2601072,TUCZĘPY,BUSKI,ŚWIĘTOKRZYSKIE,19,1
2601084,WIŚLICA,BUSKI,ŚWIĘTOKRZYSKIE,5,
2601085,WIŚLICA,BUSKI,ŚWIĘTOKRZYSKIE,20,2
2602012,IMIELNO,JĘDRZEJOWSKI,ŚWIĘTOKRZYSKIE,26,
2602024,JĘDRZEJÓW,JĘDRZEJOWSKI,ŚWIĘTOKRZYSKIE,150,
2602025,JĘDRZEJÓW,JĘDRZEJOWSKI,ŚWIĘTOKRZYSKIE,78,1
2602034,MAŁOGOSZCZ,JĘDRZEJOWSKI,ŚWIĘTOKRZYSKIE,40,
2602035,MAŁOGOSZCZ,JĘDRZEJOWSKI,ŚWIĘTOKRZYSKIE,56,
2602042,NAGŁOWICE,JĘDRZEJOWSKI,ŚWIĘTOKRZYSKIE,25,1
2602052,OKSA,JĘDRZEJOWSKI,ŚWIĘTOKRZYSKIE,19,
2602064,SĘDZISZÓW,JĘDRZEJOWSKI,ŚWIĘTOKRZYSKIE,55,
2602065,SĘDZISZÓW,JĘDRZEJOWSKI,ŚWIĘTOKRZYSKIE,36,2
2602072,SŁUPIA,JĘDRZEJOWSKI,ŚWIĘTOKRZYSKIE,22,2
2602082,SOBKÓW,JĘDRZEJOWSKI,ŚWIĘTOKRZYSKIE,47,
2602094,WODZISŁAW,JĘDRZEJOWSKI,ŚWIĘTOKRZYSKIE,9,
2602095,WODZISŁAW,JĘDRZEJOWSKI,ŚWIĘTOKRZYSKIE,50,3
2603012,BEJSCE,KAZIMIERSKI,ŚWIĘTOKRZYSKIE,20,1
2603022,CZARNOCIN,KAZIMIERSKI,ŚWIĘTOKRZYSKIE,16,
2603034,KAZIMIERZA WIELKA,KAZIMIERSKI,ŚWIĘTOKRZYSKIE,39,1
2603035,KAZIMIERZA WIELKA,KAZIMIERSKI,ŚWIĘTOKRZYSKIE,29,
2603044,OPATOWIEC,KAZIMIERSKI,ŚWIĘTOKRZYSKIE,5,1
2603045,OPATOWIEC,KAZIMIERSKI,ŚWIĘTOKRZYSKIE,18,5
2603054,SKALBMIERZ,KAZIMIERSKI,ŚWIĘTOKRZYSKIE,9,
2603055,SKALBMIERZ,KAZIMIERSKI,ŚWIĘTOKRZYSKIE,12,
2604012,BIELINY,KIELECKI,ŚWIĘTOKRZYSKIE,51,2
2604024,BODZENTYN,KIELECKI,ŚWIĘTOKRZYSKIE,18,2
2604025,BODZENTYN,KIELECKI,ŚWIĘTOKRZYSKIE,36,1
2604034,CHĘCINY,KIELECKI,ŚWIĘTOKRZYSKIE,38,
2604035,CHĘCINY,KIELECKI,ŚWIĘTOKRZYSKIE,65,
2604044,CHMIELNIK,KIELECKI,ŚWIĘTOKRZYSKIE,39,
2604045,CHMIELNIK,KIELECKI,ŚWIĘTOKRZYSKIE,29,1
2604054,DALESZYCE,KIELECKI,ŚWIĘTOKRZYSKIE,28,
2604055,DALESZYCE,KIELECKI,ŚWIĘTOKRZYSKIE,62,3
2604062,GÓRNO,KIELECKI,ŚWIĘTOKRZYSKIE,89,2
2604074,ŁAGÓW,KIELECKI,ŚWIĘTOKRZYSKIE,9,
2604075,ŁAGÓW,KIELECKI,ŚWIĘTOKRZYSKIE,23,4
2604084,ŁOPUSZNO,KIELECKI,ŚWIĘTOKRZYSKIE,16,2
2604085,ŁOPUSZNO,KIELECKI,ŚWIĘTOKRZYSKIE,35,
2604092,MASŁÓW,KIELECKI,ŚWIĘTOKRZYSKIE,87,6
2604102,MIEDZIANA GÓRA,KIELECKI,ŚWIĘTOKRZYSKIE,85,2
2604112,MNIÓW,KIELECKI,ŚWIĘTOKRZYSKIE,50,1
2604124,MORAWICA,KIELECKI,ŚWIĘTOKRZYSKIE,19,
2604125,MORAWICA,KIELECKI,ŚWIĘTOKRZYSKIE,92,1
2604134,NOWA SŁUPIA,KIELECKI,ŚWIĘTOKRZYSKIE,10,1
2604135,NOWA SŁUPIA,KIELECKI,ŚWIĘTOKRZYSKIE,58,6
2604144,PIEKOSZÓW,KIELECKI,ŚWIĘTOKRZYSKIE,20,1
2604145,PIEKOSZÓW,KIELECKI,ŚWIĘTOKRZYSKIE,62,1
2604154,PIERZCHNICA,KIELECKI,ŚWIĘTOKRZYSKIE,8,
2604155,PIERZCHNICA,KIELECKI,ŚWIĘTOKRZYSKIE,13,
2604162,RAKÓW,KIELECKI,ŚWIĘTOKRZYSKIE,47,
2604172,NOWINY,KIELECKI,ŚWIĘTOKRZYSKIE,94,4
2604182,STRAWCZYN,KIELECKI,ŚWIĘTOKRZYSKIE,41,
2604192,ZAGNAŃSK,KIELECKI,ŚWIĘTOKRZYSKIE,117,8
2605012,FAŁKÓW,KONECKI,ŚWIĘTOKRZYSKIE,34,5
2605022,GOWARCZÓW,KONECKI,ŚWIĘTOKRZYSKIE,19,
2605034,KOŃSKIE,KONECKI,ŚWIĘTOKRZYSKIE,211,
2605035,KOŃSKIE,KONECKI,ŚWIĘTOKRZYSKIE,120,
2605044,RADOSZYCE,KONECKI,ŚWIĘTOKRZYSKIE,33,2
2605045,RADOSZYCE,KONECKI,ŚWIĘTOKRZYSKIE,38,
2605052,RUDA MALENIECKA,KONECKI,ŚWIĘTOKRZYSKIE,19,3
2605062,SŁUPIA KONECKA,KONECKI,ŚWIĘTOKRZYSKIE,19,
2605072,SMYKÓW,KONECKI,ŚWIĘTOKRZYSKIE,16,
2605084,STĄPORKÓW,KONECKI,ŚWIĘTOKRZYSKIE,59,1
2605085,STĄPORKÓW,KONECKI,ŚWIĘTOKRZYSKIE,78,4
2606012,BAĆKOWICE,OPATOWSKI,ŚWIĘTOKRZYSKIE,27,
2606024,IWANISKA,OPATOWSKI,ŚWIĘTOKRZYSKIE,21,
2606025,IWANISKA,OPATOWSKI,ŚWIĘTOKRZYSKIE,24,2
2606032,LIPNIK,OPATOWSKI,ŚWIĘTOKRZYSKIE,22,1
2606044,OPATÓW,OPATOWSKI,ŚWIĘTOKRZYSKIE,81,
2606045,OPATÓW,OPATOWSKI,ŚWIĘTOKRZYSKIE,34,2
2606054,OŻARÓW,OPATOWSKI,ŚWIĘTOKRZYSKIE,44,3
2606055,OŻARÓW,OPATOWSKI,ŚWIĘTOKRZYSKIE,40,1
2606062,SADOWIE,OPATOWSKI,ŚWIĘTOKRZYSKIE,23,3
2606072,TARŁÓW,OPATOWSKI,ŚWIĘTOKRZYSKIE,37,1
2606082,WOJCIECHOWICE,OPATOWSKI,ŚWIĘTOKRZYSKIE,33,
2607011,OSTROWIEC ŚWIĘTOKRZYSKI,OSTROWIECKI,ŚWIĘTOKRZYSKIE,649,8
2607022,BAŁTÓW,OSTROWIECKI,ŚWIĘTOKRZYSKIE,27,1
2607032,BODZECHÓW,OSTROWIECKI,ŚWIĘTOKRZYSKIE,115,1
2607044,ĆMIELÓW,OSTROWIECKI,ŚWIĘTOKRZYSKIE,28,1
2607045,ĆMIELÓW,OSTROWIECKI,ŚWIĘTOKRZYSKIE,42,2
2607054,KUNÓW,OSTROWIECKI,ŚWIĘTOKRZYSKIE,25,1
2607055,KUNÓW,OSTROWIECKI,ŚWIĘTOKRZYSKIE,38,1
2607062,WAŚNIÓW,OSTROWIECKI,ŚWIĘTOKRZYSKIE,42,
2608014,DZIAŁOSZYCE,PIŃCZOWSKI,ŚWIĘTOKRZYSKIE,7,
2608015,DZIAŁOSZYCE,PIŃCZOWSKI,ŚWIĘTOKRZYSKIE,25,
2608022,KIJE,PIŃCZOWSKI,ŚWIĘTOKRZYSKIE,22,3
2608032,MICHAŁÓW,PIŃCZOWSKI,ŚWIĘTOKRZYSKIE,20,1
2608044,PIŃCZÓW,PIŃCZOWSKI,ŚWIĘTOKRZYSKIE,96,6
2608045,PIŃCZÓW,PIŃCZOWSKI,ŚWIĘTOKRZYSKIE,50,1
2608052,ZŁOTA,PIŃCZOWSKI,ŚWIĘTOKRZYSKIE,17,
2609011,SANDOMIERZ,SANDOMIERSKI,ŚWIĘTOKRZYSKIE,252,15
2609022,DWIKOZY,SANDOMIERSKI,ŚWIĘTOKRZYSKIE,51,1
2609034,KLIMONTÓW,SANDOMIERSKI,ŚWIĘTOKRZYSKIE,23,2
2609035,KLIMONTÓW,SANDOMIERSKI,ŚWIĘTOKRZYSKIE,40,1
2609044,KOPRZYWNICA,SANDOMIERSKI,ŚWIĘTOKRZYSKIE,23,2
2609045,KOPRZYWNICA,SANDOMIERSKI,ŚWIĘTOKRZYSKIE,14,
2609052,ŁONIÓW,SANDOMIERSKI,ŚWIĘTOKRZYSKIE,45,2
2609062,OBRAZÓW,SANDOMIERSKI,ŚWIĘTOKRZYSKIE,33,
2609072,SAMBORZEC,SANDOMIERSKI,ŚWIĘTOKRZYSKIE,42,1
2609082,WILCZYCE,SANDOMIERSKI,ŚWIĘTOKRZYSKIE,25,1
2609094,ZAWICHOST,SANDOMIERSKI,ŚWIĘTOKRZYSKIE,17,2
2609095,ZAWICHOST,SANDOMIERSKI,ŚWIĘTOKRZYSKIE,13,2
2610011,SKARŻYSKO-KAMIENNA,SKARŻYSKI,ŚWIĘTOKRZYSKIE,538,15
2610022,BLIŻYN,SKARŻYSKI,ŚWIĘTOKRZYSKIE,73,4
2610032,ŁĄCZNA,SKARŻYSKI,ŚWIĘTOKRZYSKIE,19,4
2610042,SKARŻYSKO KOŚCIELNE,SKARŻYSKI,ŚWIĘTOKRZYSKIE,43,
2610054,SUCHEDNIÓW,SKARŻYSKI,ŚWIĘTOKRZYSKIE,84,4
2610055,SUCHEDNIÓW,SKARŻYSKI,ŚWIĘTOKRZYSKIE,12,1
2611011,STARACHOWICE,STARACHOWICKI,ŚWIĘTOKRZYSKIE,439,14
2611022,BRODY,STARACHOWICKI,ŚWIĘTOKRZYSKIE,59,2
2611032,MIRZEC,STARACHOWICKI,ŚWIĘTOKRZYSKIE,52,
2611042,PAWŁÓW,STARACHOWICKI,ŚWIĘTOKRZYSKIE,67,3
2611054,WĄCHOCK,STARACHOWICKI,ŚWIĘTOKRZYSKIE,37,2
2611055,WĄCHOCK,STARACHOWICKI,ŚWIĘTOKRZYSKIE,23,
2612012,BOGORIA,STASZOWSKI,ŚWIĘTOKRZYSKIE,45,2
2612022,ŁUBNICE,STASZOWSKI,ŚWIĘTOKRZYSKIE,25,3
2612034,OLEŚNICA,STASZOWSKI,ŚWIĘTOKRZYSKIE,11,2
2612035,OLEŚNICA,STASZOWSKI,ŚWIĘTOKRZYSKIE,15,1
2612044,OSIEK,STASZOWSKI,ŚWIĘTOKRZYSKIE,18,
2612045,OSIEK,STASZOWSKI,ŚWIĘTOKRZYSKIE,24,1
2612054,POŁANIEC,STASZOWSKI,ŚWIĘTOKRZYSKIE,87,1
2612055,POŁANIEC,STASZOWSKI,ŚWIĘTOKRZYSKIE,20,
2612062,RYTWIANY,STASZOWSKI,ŚWIĘTOKRZYSKIE,46,3
2612074,STASZÓW,STASZOWSKI,ŚWIĘTOKRZYSKIE,146,4
2612075,STASZÓW,STASZOWSKI,ŚWIĘTOKRZYSKIE,61,2
2612084,SZYDŁÓW,STASZOWSKI,ŚWIĘTOKRZYSKIE,11,
2612085,SZYDŁÓW,STASZOWSKI,ŚWIĘTOKRZYSKIE,20,1
