teryt;community_name;county_name;voivodship_name;number_of_commissions;eligible_voters;cards_given_out;valid_cards;valid_votes;Komitet Wyborczy Platforma Obywatelska RP;Komitet Wyborczy Prawica;Komitet Wyborczy Polskie Stronnictwo Ludowe;Komitet Wyborczy Prawo i Sprawiedliwość;Komitet Wyborczy Ruch Palikota;Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke;Komitet Wyborczy Sojusz Lewicy Demokratycznej;Komitet Wyborczy Nasz Dom Polska-Samoobrona Andrzeja Leppera;Komitet Wyborczy Polska Jest Najważniejsza;Komitet Wyborczy Polska Partia Pracy - Sierpień 80;Komitet Wyborczy Wyborców Mniejszość Niemiecka
1818022;Bojanów, gm.;stalowowolski, pow.;podkarpackie;9;5699;2416;2416;2245;297;3;123;1552;106;26;101;4;26;7;0
1818032;Pysznica, gm.;stalowowolski, pow.;podkarpackie;8;8034;3395;3395;3233;658;10;175;1747;266;105;205;6;50;11;0
1818042;Radomyśl nad Sanem, gm.;stalowowolski, pow.;podkarpackie;5;5899;2236;2236;2106;423;9;261;987;203;22;155;7;31;8;0
1818011;Stalowa Wola, m.;stalowowolski, pow.;podkarpackie;35;52208;25081;25059;24140;7509;68;1237;9616;2052;723;2469;13;384;69;0
1818052;Zaklików, gm.;stalowowolski, pow.;podkarpackie;10;7051;2659;2658;2489;654;19;204;1104;223;48;179;2;45;11;0
1818062;Zaleszany, gm.;stalowowolski, pow.;podkarpackie;10;8730;3749;3748;3458;660;10;647;1541;275;47;213;7;50;8;0
1819012;Czudec, gm.;strzyżowski, pow.;podkarpackie;8;9269;4539;4538;4326;1063;15;352;2442;183;67;109;9;71;15;0
1819022;Frysztak, gm.;strzyżowski, pow.;podkarpackie;10;8289;3364;3364;3189;651;8;529;1617;168;56;97;10;48;5;0
1819032;Niebylec, gm.;strzyżowski, pow.;podkarpackie;11;8498;3885;3884;3678;407;35;935;1853;216;46;97;3;73;13;0
1819043;Strzyżów, gm.;strzyżowski, pow.;podkarpackie;20;16854;7150;7149;6817;1464;22;911;3164;598;124;401;15;101;17;0
1819052;Wiśniowa, gm.;strzyżowski, pow.;podkarpackie;13;6675;2690;2690;2553;337;14;439;1407;143;37;102;19;41;14;0
1820013;Baranów Sandomierski, gm.;tarnobrzeski, pow.;podkarpackie;9;9697;4632;4631;4374;2196;7;141;1732;137;42;71;5;28;15;0
1820022;Gorzyce, gm.;tarnobrzeski, pow.;podkarpackie;11;10902;4363;4363;4134;1396;14;570;1363;382;74;245;5;65;20;0
1820032;Grębów, gm.;tarnobrzeski, pow.;podkarpackie;8;7736;3141;3140;2896;1034;9;217;1313;140;22;118;8;29;6;0
1820043;Nowa Dęba, gm.;tarnobrzeski, pow.;podkarpackie;17;15593;6775;6748;6425;1951;83;505;2875;524;93;253;11;111;19;0
1863011;Rzeszów;Rzeszów;podkarpackie;92;140255;82313;82133;80202;27313;319;4072;29182;7897;2104;6805;122;2114;274;0
1864011;Tarnobrzeg;Tarnobrzeg;podkarpackie;33;39680;19390;19386;18754;8352;48;1226;5637;1610;336;1199;18;263;65;0
2001022;Augustów, gm.;augustowski, pow.;podlaskie;6;5309;1959;1959;1862;232;2;677;684;114;16;59;18;48;12;0
2001011;Augustów, m.;augustowski, pow.;podlaskie;17;24315;11522;11521;11030;3995;19;1038;3784;1195;157;497;63;233;49;0
2001032;Bargłów Kościelny, gm.;augustowski, pow.;podlaskie;3;4567;1411;1411;1339;210;3;596;382;57;16;25;7;36;7;0
2001043;Lipsk, gm.;augustowski, pow.;podlaskie;4;4628;1621;1621;1475;330;3;365;465;139;11;111;10;34;7;0
2001052;Nowinka, gm.;augustowski, pow.;podlaskie;3;2396;1083;1039;1006;260;6;158;389;83;11;63;13;20;3;0
2001062;Płaska, gm.;augustowski, pow.;podlaskie;2;2149;796;795;752;281;3;91;242;70;5;37;4;17;2;0
2001072;Sztabin, gm.;augustowski, pow.;podlaskie;3;4370;1557;1557;1456;315;3;461;460;81;16;60;12;37;11;0
2002013;Choroszcz, gm.;białostocki, pow.;podlaskie;11;11641;5628;5627;5369;1763;2;313;2371;400;98;266;15;120;21;0
2002023;Czarna Białostocka, gm.;białostocki, pow.;podlaskie;7;9284;4023;4022;3867;1375;11;234;1497;348;71;224;9;87;11;0
2002032;Dobrzyniewo Duże, gm.;białostocki, pow.;podlaskie;5;6672;2991;2991;2830;814;16;235;1201;247;51;187;6;58;15;0
2002042;Gródek, gm.;białostocki, pow.;podlaskie;8;4786;1889;1889;1815;725;3;74;211;218;18;532;2;21;11;0
2002052;Juchnowiec Kościelny, gm.;białostocki, pow.;podlaskie;8;11331;5914;5912;5722;1814;27;308;2382;383;118;503;11;157;19;0
2002063;Łapy, gm.;białostocki, pow.;podlaskie;15;18446;9074;9067;8715;1904;58;673;4818;429;187;389;16;206;35;0
2002072;Michałowo, gm.;białostocki, pow.;podlaskie;11;6089;2537;2537;2351;1068;9;111;471;222;22;394;8;35;11;0
2002082;Poświętne, gm.;białostocki, pow.;podlaskie;3;2961;1333;1333;1263;131;9;213;770;40;17;45;4;28;6;0
2002093;Supraśl, gm.;białostocki, pow.;podlaskie;7;10798;5770;5766;5543;2177;5;196;1574;498;110;851;17;89;26;0
2002103;Suraż, gm.;białostocki, pow.;podlaskie;4;1630;891;891;838;200;1;74;470;43;2;29;5;12;2;0
2002112;Turośń Kościelna, gm.;białostocki, pow.;podlaskie;4;4449;2343;2342;2231;600;3;140;1172;140;37;104;5;27;3;0
2002123;Tykocin, gm.;białostocki, pow.;podlaskie;8;5317;2158;2158;2057;216;7;463;1119;111;15;40;15;57;14;0
2002133;Wasilków, gm.;białostocki, pow.;podlaskie;7;11051;5637;5635;5427;2077;19;189;1985;442;128;428;7;135;17;0
2002143;Zabłudów, gm.;białostocki, pow.;podlaskie;8;7222;3060;3059;2893;886;2;197;1156;198;45;321;5;64;19;0
2002152;Zawady, gm.;białostocki, pow.;podlaskie;2;2389;945;943;904;49;1;326;462;20;4;12;2;23;5;0
2003032;Bielsk Podlaski, gm.;bielski, pow.;podlaskie;8;6246;2347;2347;2260;376;3;422;569;208;9;634;7;25;7;0
2003011;Bielsk Podlaski, m.;bielski, pow.;podlaskie;14;21948;10552;10526;10143;2778;11;785;2417;1212;109;2672;15;119;25;0
2003042;Boćki, gm.;bielski, pow.;podlaskie;5;3947;1650;1650;1585;197;23;300;710;59;6;209;3;74;4;0
2003021;Brańsk, m.;bielski, pow.;podlaskie;3;3162;1624;1620;1558;174;0;114;1134;40;15;38;1;38;4;0
2003052;Brańsk, gm.;bielski, pow.;podlaskie;9;5130;2820;2818;2739;92;6;237;2271;37;9;46;4;35;2;0
2003062;Orla, gm.;bielski, pow.;podlaskie;4;2723;1115;1115;1037;266;4;112;48;136;6;455;3;5;2;0
2003072;Rudka, gm.;bielski, pow.;podlaskie;2;1633;752;752;701;82;0;194;366;21;2;21;0;13;2;0
2003082;Wyszki, gm.;bielski, pow.;podlaskie;4;3888;1875;1875;1801;157;1;243;1247;42;8;54;4;39;6;0
2004011;Grajewo, m.;grajewski, pow.;podlaskie;12;17762;7482;7479;7090;1992;11;1360;2567;540;104;301;11;151;53;0
2004022;Grajewo, gm.;grajewski, pow.;podlaskie;6;4683;1640;1640;1533;157;4;678;545;58;11;35;1;36;8;0
2004032;Radziłów, gm.;grajewski, pow.;podlaskie;6;4156;1714;1714;1598;83;0;384;1000;58;7;18;5;39;4;0
2004043;Rajgród, gm.;grajewski, pow.;podlaskie;5;4445;1574;1574;1440;330;6;469;422;87;15;54;16;36;5;0
2004053;Szczuczyn, gm.;grajewski, pow.;podlaskie;5;5207;2034;2034;1843;200;2;808;627;97;9;52;5;32;11;0
2004062;Wąsosz, gm.;grajewski, pow.;podlaskie;4;3123;1142;1141;1054;109;6;329;510;29;8;21;5;28;9;0
2005022;Białowieża, gm.;hajnowski, pow.;podlaskie;3;2039;980;980;943;347;5;87;150;111;11;215;2;15;0;0
2005032;Czeremcha, gm.;hajnowski, pow.;podlaskie;2;3042;1297;1297;1176;332;1;51;118;188;17;440;2;23;4;0
2005042;Czyże, gm.;hajnowski, pow.;podlaskie;4;2097;813;813;779;176;0;66;31;69;2;412;2;19;2;0
2005052;Dubicze Cerkiewne, gm.;hajnowski, pow.;podlaskie;3;1606;647;647;609;133;3;47;31;80;3;277;6;28;1;0
2005011;Hajnówka, m.;hajnowski, pow.;podlaskie;15;18753;8986;8985;8601;2940;16;227;1172;1439;85;2562;14;117;29;0
2005062;Hajnówka, gm.;hajnowski, pow.;podlaskie;6;3493;1482;1482;1424;381;3;85;65;214;8;609;7;49;3;0
2005073;Kleszczele, gm.;hajnowski, pow.;podlaskie;4;2422;1060;1058;979;250;3;36;141;129;13;387;2;13;5;0
2005082;Narew, gm.;hajnowski, pow.;podlaskie;5;3376;1261;1261;1175;301;0;45;163;118;16;494;3;34;1;0
2005092;Narewka, gm.;hajnowski, pow.;podlaskie;3;3436;1389;1389;1337;351;4;188;101;153;7;515;2;14;2;0
2006022;Grabowo, gm.;kolneński, pow.;podlaskie;4;2913;1214;1214;1123;81;0;463;459;47;3;39;2;22;7;0
2006011;Kolno, m.;kolneński, pow.;podlaskie;8;8735;3499;3499;3290;890;6;368;1513;245;30;141;9;74;14;0
2006032;Kolno, gm.;kolneński, pow.;podlaskie;10;6859;2684;2683;2513;211;3;1149;916;85;8;58;16;65;2;0
2006042;Mały Płock, gm.;kolneński, pow.;podlaskie;4;4058;1436;1436;1325;120;2;438;595;75;9;29;6;47;4;0
2006053;Stawiski, gm.;kolneński, pow.;podlaskie;7;5167;1862;1862;1741;196;2;536;821;57;22;49;6;45;7;0
2006062;Turośl, gm.;kolneński, pow.;podlaskie;3;3927;1542;1542;1422;123;1;690;450;54;4;35;12;49;4;0
2007013;Jedwabne, gm.;łomżyński, pow.;podlaskie;4;4567;1876;1871;1756;143;28;335;1100;51;4;36;8;42;9;0
2007022;Łomża, gm.;łomżyński, pow.;podlaskie;13;8305;3668;3668;3472;754;4;409;1859;198;38;107;9;84;10;0
2007032;Miastkowo, gm.;łomżyński, pow.;podlaskie;4;3352;1195;1195;1104;137;7;155;663;40;11;29;9;45;8;0
2007043;Nowogród, gm.;łomżyński, pow.;podlaskie;3;3246;1352;1351;1262;198;3;367;554;57;11;42;1;26;3;0
2007052;Piątnica, gm.;łomżyński, pow.;podlaskie;8;8293;3003;3002;2789;485;6;408;1497;157;26;86;12;103;9;0
2007062;Przytuły, gm.;łomżyński, pow.;podlaskie;3;1801;696;696;646;27;0;134;420;25;5;14;1;20;0;0
2007072;Śniadowo, gm.;łomżyński, pow.;podlaskie;4;4499;2039;2040;1938;212;7;445;1054;84;16;50;22;37;11;0
2007082;Wizna, gm.;łomżyński, pow.;podlaskie;5;3505;1399;1399;1330;149;3;217;791;62;16;48;2;39;3;0
2007092;Zbójna, gm.;łomżyński, pow.;podlaskie;5;3552;1300;1300;1215;158;1;347;538;67;7;47;5;43;2;0
2008013;Goniądz, gm.;moniecki, pow.;podlaskie;5;4179;1586;1586;1495;256;5;475;515;96;12;90;5;29;12;0
2008022;Jasionówka, gm.;moniecki, pow.;podlaskie;2;2455;930;930;857;145;3;233;392;35;12;13;5;18;1;0
2008032;Jaświły, gm.;moniecki, pow.;podlaskie;5;4475;1503;1503;1427;183;4;384;698;51;16;44;11;32;4;0
2008043;Knyszyn, gm.;moniecki, pow.;podlaskie;4;3969;1558;1556;1436;319;2;218;686;93;17;59;6;30;6;0
2008052;Krypno, gm.;moniecki, pow.;podlaskie;2;3246;1168;1168;1111;188;6;303;468;70;25;29;1;20;1;0
2008063;Mońki, gm.;moniecki, pow.;podlaskie;11;12665;4833;4830;4526;1336;14;837;1621;315;55;233;14;81;20;0
2008072;Trzcianne, gm.;moniecki, pow.;podlaskie;4;3786;1227;1227;1154;110;3;534;405;32;3;15;5;44;3;0
2009022;Giby, gm.;sejneński, pow.;podlaskie;5;2411;907;907;879;242;9;180;282;78;8;49;3;24;4;0
2009032;Krasnopol, gm.;sejneński, pow.;podlaskie;4;3204;1118;1118;1051;300;2;217;318;99;19;65;5;19;7;0
2009042;Puńsk, gm.;sejneński, pow.;podlaskie;4;3552;1197;1197;1116;430;4;351;128;95;6;67;13;15;7;0
2009011;Sejny, m.;sejneński, pow.;podlaskie;4;4631;1947;1947;1827;700;2;170;509;245;15;151;4;26;5;0
2009052;Sejny, gm.;sejneński, pow.;podlaskie;5;3404;1219;1215;1165;252;0;455;251;95;10;45;24;29;4;0
2010023;Drohiczyn, gm.;siemiatycki, pow.;podlaskie;5;5529;2194;2194;2096;276;9;513;1022;95;22;90;5;56;8;0
2010032;Dziadkowice, gm.;siemiatycki, pow.;podlaskie;3;2423;1000;1000;941;103;2;196;561;23;8;19;3;23;3;0
2010042;Grodzisk, gm.;siemiatycki, pow.;podlaskie;5;3693;1574;1573;1518;141;0;348;730;78;7;166;11;36;1;0
2010052;Mielnik, gm.;siemiatycki, pow.;podlaskie;3;2350;1088;1087;1010;265;0;75;246;114;9;275;3;17;6;0
2010062;Milejczyce, gm.;siemiatycki, pow.;podlaskie;5;1812;822;822;771;201;2;85;142;53;4;254;9;20;1;0
2010072;Nurzec-Stacja, gm.;siemiatycki, pow.;podlaskie;4;3719;1270;1270;1199;351;2;77;225;133;8;369;7;13;14;0
2010082;Perlejewo, gm.;siemiatycki, pow.;podlaskie;4;2503;1024;1024;972;57;0;418;447;28;2;3;5;11;1;0
2010092;Siemiatycze, gm.;siemiatycki, pow.;podlaskie;8;5182;1850;1847;1768;440;1;179;625;136;11;315;11;47;3;0
2010011;Siemiatycze, m.;siemiatycki, pow.;podlaskie;10;12296;5615;5611;5364;1688;5;386;1748;543;67;799;18;82;28;0
2011013;Dąbrowa Białostocka, gm.;sokólski, pow.;podlaskie;10;10293;4299;4298;4126;771;7;947;1719;256;54;270;7;86;9;0
2011022;Janów, gm.;sokólski, pow.;podlaskie;4;3587;1250;1250;1191;161;1;498;414;50;9;31;2;24;1;0
2011032;Korycin, gm.;sokólski, pow.;podlaskie;3;2712;1048;1048;1008;173;1;288;436;39;22;19;2;27;1;0
2011042;Krynki, gm.;sokólski, pow.;podlaskie;4;2797;1254;1254;1183;244;4;167;460;95;14;168;2;27;2;0
2011052;Kuźnica, gm.;sokólski, pow.;podlaskie;4;3502;1526;1525;1438;179;2;273;735;91;23;79;4;51;1;0
2011062;Nowy Dwór, gm.;sokólski, pow.;podlaskie;3;2447;1006;1006;963;92;0;432;317;32;2;72;1;15;0;0
2011072;Sidra, gm.;sokólski, pow.;podlaskie;4;3107;1060;1060;1010;123;1;354;340;65;9;92;2;15;9;0
2011083;Sokółka, gm.;sokólski, pow.;podlaskie;17;21566;8963;8958;8535;2200;11;2157;2747;530;101;573;10;163;43;0
2011093;Suchowola, gm.;sokólski, pow.;podlaskie;6;5965;2416;2415;2301;403;7;849;776;95;21;83;7;50;10;0
2011102;Szudziałowo, gm.;sokólski, pow.;podlaskie;3;2789;1058;1058;987;156;1;316;266;84;20;114;6;19;5;0
2012012;Bakałarzewo, gm.;suwalski, pow.;podlaskie;4;2508;929;929;875;204;3;185;161;48;19;73;6;174;2;0
2012022;Filipów, gm.;suwalski, pow.;podlaskie;3;3627;1184;1183;1108;180;3;320;426;86;13;35;6;35;4;0
2012032;Jeleniewo, gm.;suwalski, pow.;podlaskie;3;2479;995;995;924;178;9;238;276;122;18;46;4;27;6;0
2012042;Przerośl, gm.;suwalski, pow.;podlaskie;4;2407;821;820;774;112;3;178;333;84;15;24;4;19;2;0
2012052;Raczki, gm.;suwalski, pow.;podlaskie;3;4802;1957;1957;1825;360;2;404;702;161;17;76;23;66;14;0
2012062;Rutka-Tartak, gm.;suwalski, pow.;podlaskie;2;1999;830;830;786;143;1;193;265;89;3;57;11;18;6;0
2012072;Suwałki, gm.;suwalski, pow.;podlaskie;5;5673;2343;2343;2211;718;1;303;724;238;28;104;20;64;11;0
2012082;Szypliszki, gm.;suwalski, pow.;podlaskie;4;3207;1165;1165;1094;251;4;310;293;124;12;63;15;18;4;0
2012092;Wiżajny, gm.;suwalski, pow.;podlaskie;2;2021;844;844;794;178;1;163;229;89;3;50;1;19;61;0
2013023;Ciechanowiec, gm.;wysokomazowiecki, pow.;podlaskie;13;7592;3200;3175;3063;501;3;691;1488;139;45;83;7;99;7;0
2013032;Czyżew, gm.;wysokomazowiecki, pow.;podlaskie;5;5304;2650;2648;2484;266;7;172;1621;77;21;179;2;128;11;0
2013042;Klukowo, gm.;wysokomazowiecki, pow.;podlaskie;3;3740;1896;1896;1792;118;5;402;1165;31;5;26;4;31;5;0
2013052;Kobylin-Borzymy, gm.;wysokomazowiecki, pow.;podlaskie;3;2819;1293;1293;1249;79;5;129;965;22;5;14;5;25;0;0
2013062;Kulesze Kościelne, gm.;wysokomazowiecki, pow.;podlaskie;3;2662;1399;1394;1353;109;4;101;1060;34;1;12;3;24;5;0
2013072;Nowe Piekuty, gm.;wysokomazowiecki, pow.;podlaskie;3;3236;1678;1676;1608;172;7;239;1059;26;16;22;5;58;4;0
2013082;Sokoły, gm.;wysokomazowiecki, pow.;podlaskie;5;4882;2379;2379;2257;253;6;230;1536;78;5;37;50;55;7;0
2013092;Szepietowo, gm.;wysokomazowiecki, pow.;podlaskie;4;5892;2843;2841;2732;429;9;316;1488;106;14;88;4;268;10;0
2013011;Wysokie Mazowieckie, m.;wysokomazowiecki, pow.;podlaskie;5;7657;4000;3952;3845;1292;8;198;1678;272;81;158;14;125;19;0
2013102;Wysokie Mazowieckie, gm.;wysokomazowiecki, pow.;podlaskie;7;4266;1914;1914;1827;267;21;307;1080;50;10;37;5;28;22;0
2014022;Kołaki Kościelne, gm.;zambrowski, pow.;podlaskie;3;1980;1055;1055;1015;46;4;240;636;22;10;17;11;28;1;0
2014032;Rutki, gm.;zambrowski, pow.;podlaskie;6;4922;2113;2112;1960;233;2;402;972;138;42;71;15;78;7;0
2014042;Szumowo, gm.;zambrowski, pow.;podlaskie;9;3969;1770;1770;1702;158;2;581;770;61;7;41;4;71;7;0
2014052;Zambrów, gm.;zambrowski, pow.;podlaskie;12;7720;3357;3351;3218;434;4;808;1497;225;25;104;14;97;10;0
2014011;Zambrów, m.;zambrowski, pow.;podlaskie;14;18300;7685;7684;7311;2381;17;689;3024;450;97;435;31;158;29;0
2061011;Białystok;Białystok;podlaskie;164;228579;129727;129502;126592;50704;489;3556;40339;11140;3085;14324;139;2439;377;0
2062011;Łomża;Łomża;podlaskie;35;49431;23678;23625;22918;7781;73;1349;9477;1921;386;1337;42;456;96;0
2063011;Suwałki;Suwałki;podlaskie;37;54037;24667;24663;23905;9682;79;859;7379;2813;381;1931;55;592;134;0
2204022;Cedry Wielkie, gm.;gdański, pow.;pomorskie;3;4978;1983;1983;1776;776;0;290;410;149;0;82;13;45;11;0
2204032;Kolbudy, gm.;gdański, pow.;pomorskie;6;10706;6058;6057;5805;3544;0;143;1210;501;0;259;6;116;26;0
2204011;Pruszcz Gdański, m.;gdański, pow.;pomorskie;14;20859;12112;12102;11670;6674;0;330;2533;1150;0;689;26;209;59;0
2204042;Pruszcz Gdański, gm.;gdański, pow.;pomorskie;11;16035;8620;8617;8196;4716;0;373;1741;750;0;370;31;183;32;0
2204052;Przywidz, gm.;gdański, pow.;pomorskie;3;4249;1919;1916;1736;806;0;260;446;123;0;58;3;30;10;0
2204062;Pszczółki, gm.;gdański, pow.;pomorskie;5;6426;2917;2916;2738;1391;0;182;706;229;0;154;6;58;12;0
2204072;Suchy Dąb, gm.;gdański, pow.;pomorskie;3;3150;1168;1168;1063;420;0;376;141;73;0;32;4;13;4;0
2204082;Trąbki Wielkie, gm.;gdański, pow.;pomorskie;5;7668;2891;2891;2606;1265;0;148;739;236;0;136;17;49;16;0
2207022;Gardeja, gm.;kwidzyński, pow.;pomorskie;6;6430;1868;1868;1703;561;0;148;437;167;0;333;13;23;21;0
2207011;Kwidzyn, m.;kwidzyński, pow.;pomorskie;22;30374;14701;14699;13884;6985;0;208;2968;1131;0;2263;22;244;63;0
2207032;Kwidzyn, gm.;kwidzyński, pow.;pomorskie;7;8357;3046;3044;2833;1085;0;217;703;230;0;525;11;53;9;0
2207043;Prabuty, gm.;kwidzyński, pow.;pomorskie;10;10547;3861;3855;3575;1476;0;267;959;395;0;395;13;55;15;0
2207052;Ryjewo, gm.;kwidzyński, pow.;pomorskie;5;4417;1447;1446;1322;587;0;108;287;113;0;179;9;24;15;0
2207062;Sadlinki, gm.;kwidzyński, pow.;pomorskie;3;4398;1448;1448;1311;474;0;111;401;101;0;180;5;34;5;0
2209032;Lichnowy, gm.;malborski, pow.;pomorskie;3;3553;1206;1206;1093;411;0;208;238;112;0;95;9;12;8;0
2209042;Malbork, gm.;malborski, pow.;pomorskie;3;3433;1298;1298;1225;504;0;142;289;159;0;97;5;22;7;0
2209011;Malbork, m.;malborski, pow.;pomorskie;23;31186;15068;15063;14328;7351;0;558;3081;1859;0;1084;47;279;69;0
2209062;Miłoradz, gm.;malborski, pow.;pomorskie;2;2667;985;984;896;325;0;134;232;100;0;64;11;16;14;0
2209073;Nowy Staw, gm.;malborski, pow.;pomorskie;4;6096;2263;2263;2052;863;0;253;466;238;0;187;9;25;11;0
2209082;Stare Pole, gm.;malborski, pow.;pomorskie;2;3619;1447;1447;1316;531;0;282;244;117;0;86;21;25;10;0
2210011;Krynica Morska, m.;nowodworski, pow.;pomorskie;1;1175;610;608;569;307;0;36;132;51;0;27;4;10;2;0
2210023;Nowy Dwór Gdański, gm.;nowodworski, pow.;pomorskie;13;14156;5425;5425;5116;2441;0;563;1003;576;0;403;31;57;42;0
2210032;Ostaszewo, gm.;nowodworski, pow.;pomorskie;2;2505;975;975;884;366;0;131;212;77;0;68;7;15;8;0
2210042;Stegna, gm.;nowodworski, pow.;pomorskie;8;8045;3031;3031;2803;1394;0;270;592;311;0;171;9;46;10;0
2210052;Sztutowo, gm.;nowodworski, pow.;pomorskie;2;2963;1270;1270;1151;588;0;145;205;115;0;74;2;14;8;0
2213042;Bobowo, gm.;starogardzki, pow.;pomorskie;4;2255;831;830;735;187;0;146;246;59;0;67;9;18;3;0
2213011;Czarna Woda, m.;starogardzki, pow.;pomorskie;3;2668;1264;1264;1197;440;0;134;403;104;0;56;8;41;11;0
2213052;Kaliska, gm.;starogardzki, pow.;pomorskie;3;4034;1738;1738;1580;591;0;359;395;105;0;76;5;37;12;0
2213062;Lubichowo, gm.;starogardzki, pow.;pomorskie;5;4756;1923;1922;1806;755;0;269;467;135;0;119;8;48;5;0
2213072;Osieczna, gm.;starogardzki, pow.;pomorskie;2;2262;944;944;850;359;0;94;274;54;0;33;3;21;12;0
2213082;Osiek, gm.;starogardzki, pow.;pomorskie;2;2113;925;925;831;395;0;93;231;47;0;45;4;15;1;0
2213093;Skarszewy, gm.;starogardzki, pow.;pomorskie;9;10821;4308;4306;3992;1728;0;368;1223;239;0;275;20;111;28;0
2213102;Skórcz, gm.;starogardzki, pow.;pomorskie;4;3536;1333;1333;1222;306;0;316;432;71;0;76;3;10;8;0
2213021;Skórcz, m.;starogardzki, pow.;pomorskie;2;2728;1237;1236;1144;473;0;94;395;85;0;65;5;20;7;0
2213112;Smętowo Graniczne, gm.;starogardzki, pow.;pomorskie;6;4173;1596;1596;1436;573;0;212;375;104;0;120;7;35;10;0
2213031;Starogard Gdański, m.;starogardzki, pow.;pomorskie;24;38233;17878;17866;16846;7564;0;818;5087;1601;0;1209;37;384;146;0
2213122;Starogard Gdański, gm.;starogardzki, pow.;pomorskie;18;10961;5005;5005;4678;1784;0;471;1387;425;0;358;23;187;43;0
2213132;Zblewo, gm.;starogardzki, pow.;pomorskie;6;8434;3549;3515;3214;755;0;1198;765;194;0;134;17;119;32;0
2216013;Dzierzgoń, gm.;sztumski, pow.;pomorskie;10;7519;2612;2612;2297;1021;0;189;498;281;0;224;19;45;20;0
2216022;Mikołajki Pomorskie, gm.;sztumski, pow.;pomorskie;2;2888;764;764;693;267;0;92;165;56;0;83;9;10;11;0
2216032;Stary Dzierzgoń, gm.;sztumski, pow.;pomorskie;3;3290;761;759;684;241;0;216;102;64;0;54;1;4;2;0
2216042;Stary Targ, gm.;sztumski, pow.;pomorskie;5;5045;1478;1478;1326;558;0;184;300;115;0;115;14;33;7;0
2216053;Sztum, gm.;sztumski, pow.;pomorskie;14;15511;6455;6454;5985;2827;0;514;1174;742;0;564;35;87;42;0
2214023;Gniew, gm.;tczewski, pow.;pomorskie;11;12428;4502;4501;4138;1808;0;415;1063;398;0;300;34;92;28;0
2214032;Morzeszczyn, gm.;tczewski, pow.;pomorskie;3;2848;930;930;837;302;0;143;225;74;0;63;3;21;6;0
2214043;Pelplin, gm.;tczewski, pow.;pomorskie;12;12751;4939;4932;4410;1797;0;455;1431;357;0;274;8;69;19;0
2214052;Subkowy, gm.;tczewski, pow.;pomorskie;3;4041;1484;1483;1349;543;0;202;366;82;0;96;10;43;7;0
2214011;Tczew, m.;tczewski, pow.;pomorskie;33;46713;23549;23532;22418;10719;0;2199;5894;1772;0;1171;33;534;96;0
2214062;Tczew, gm.;tczewski, pow.;pomorskie;12;9424;4025;4024;3743;1585;0;540;920;327;0;222;13;106;30;0
2261011;Gdańsk;Gdańsk;pomorskie;221;360163;221163;220865;215479;123336;0;3482;52857;19286;0;10844;343;4454;877;0
2264011;Sopot;Sopot;pomorskie;21;32245;21175;21145;20696;12317;0;224;5059;1752;0;886;21;378;59;0
229801;Statki (Gdańsk);Statki (Gdańsk);pomorskie;2;104;98;98;89;34;0;3;22;23;0;2;0;5;0;0
2201012;Borzytuchom, gm.;bytowski, pow.;pomorskie;3;2232;932;932;833;347;0;141;168;60;0;91;0;19;7;0
2201023;Bytów, gm.;bytowski, pow.;pomorskie;16;19063;9173;9162;8746;4618;0;536;2106;721;0;500;0;228;37;0
2201032;Czarna Dąbrówka, gm.;bytowski, pow.;pomorskie;5;4465;1735;1735;1597;645;0;146;454;101;0;111;0;132;8;0
2201042;Kołczygłowy, gm.;bytowski, pow.;pomorskie;4;3293;1203;1203;1070;342;0;70;196;90;0;327;0;36;9;0
2201052;Lipnica, gm.;bytowski, pow.;pomorskie;5;4060;1804;1804;1685;514;0;239;717;85;0;79;0;39;12;0
2201063;Miastko, gm.;bytowski, pow.;pomorskie;18;15845;6035;6035;5750;2861;0;479;1198;592;0;494;0;89;37;0
2201072;Parchowo, gm.;bytowski, pow.;pomorskie;4;2677;1368;1368;1266;546;0;171;399;50;0;64;0;33;3;0
2201082;Studzienice, gm.;bytowski, pow.;pomorskie;3;2784;1295;1295;1236;474;0;297;286;78;0;72;0;27;2;0
2201092;Trzebielino, gm.;bytowski, pow.;pomorskie;2;2940;1059;1058;982;499;0;80;193;77;0;112;0;14;7;0
2201102;Tuchomie, gm.;bytowski, pow.;pomorskie;3;3126;1135;1135;1042;481;0;113;271;78;0;64;0;29;6;0
2202023;Brusy, gm.;chojnicki, pow.;pomorskie;10;10386;5223;5221;4850;1679;0;405;2023;302;0;274;0;123;44;0
2202011;Chojnice, m.;chojnicki, pow.;pomorskie;23;31743;16467;16465;15708;7830;0;372;4125;1556;0;1406;0;332;87;0
2202032;Chojnice, gm.;chojnicki, pow.;pomorskie;11;13088;5594;5594;5215;2235;0;470;1459;423;0;498;0;97;33;0
2202043;Czersk, gm.;chojnicki, pow.;pomorskie;15;16436;7103;7100;6681;2811;0;426;2291;488;0;462;0;157;46;0
2202052;Konarzyny, gm.;chojnicki, pow.;pomorskie;1;1708;831;830;783;234;0;141;233;48;0;100;0;22;5;0
2203023;Czarne, gm.;człuchowski, pow.;pomorskie;11;8648;4050;4050;3658;1164;0;1156;519;438;0;295;0;60;26;0
